30.0,0.0,2.1724411814682543,103.78255276999971
30.0,0.05,2.2203403788850506,159.0711503930006
30.0,0.1,2.2217070168199737,105.59427739300008
30.0,0.15,2.261772667189016,107.80054068800018
30.0,0.2,2.2475737934169544,159.78116020400012
30.0,0.25,2.3534721632305104,159.41971172599915
30.0,0.3,2.338071446641704,160.87065170499955
30.0,0.35,2.269928207754567,160.13781907500015
32.0,0.0,2.2639278952040667,117.11237893700127
32.0,0.05,2.2359631530553687,161.23597883799994
32.0,0.1,2.212376536071647,159.58367641599943
32.0,0.15,2.2261994825927367,158.64337904400054
32.0,0.2,2.1926319189789014,108.52437393599939
32.0,0.25,2.26850669294967,159.66321069199876
32.0,0.3,2.2377134480752803,111.00607452300028
32.0,0.35,2.276256260542054,114.00451598600011
34.0,0.0,2.137348743009387,159.72985059300117
34.0,0.05,2.1659591170248538,159.90018021200012
34.0,0.1,2.2060744491090443,160.92715551500078
34.0,0.15,2.2159271905542623,161.78576488100043
34.0,0.2,2.1989474274965386,125.14243902700036
34.0,0.25,2.2722201275729543,162.2107362580009
34.0,0.3,2.2438254932509643,163.11773428500055
34.0,0.35,2.284679518228939,161.75613134100058
36.0,0.0,2.2169552235365853,129.86677499100006
36.0,0.05,2.208576540792604,161.24599229500018
36.0,0.1,2.1872076148036244,161.82326653500058
36.0,0.15,2.254626888066388,128.18710874799945
36.0,0.2,2.257469621789992,162.1399249320002
36.0,0.25,2.3307963028169163,162.05394276100014
36.0,0.3,2.353922361209661,131.8033197730001
36.0,0.35,2.2681014057050812,130.62428695299968
38.0,0.0,2.186368065306546,163.86468780199903
38.0,0.05,2.219463018335041,161.77507793300174
38.0,0.1,2.205707413331017,162.31770396400134
38.0,0.15,2.2419034344328543,161.5961793509996
38.0,0.2,2.1938754682296624,129.14216622599997
38.0,0.25,2.244318096796259,162.1072670680005
38.0,0.3,2.2706222155973017,132.0668659389994
38.0,0.35,2.260455289674279,161.73737685999913
40.0,0.0,2.2195810929594337,163.26068198999928
40.0,0.05,2.2504342747168007,130.6201734240003
40.0,0.1,2.180852611849536,162.187920422999
40.0,0.15,2.180703012604417,161.2726069049986
40.0,0.2,2.261786806861031,162.57353577999856
40.0,0.25,2.220457899622482,161.23086273899935
40.0,0.3,2.258394550586573,162.39583255400066
40.0,0.35,2.259150473075839,161.77868477899938
